,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,hawking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,obama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.1262575089931488,0.15085764229297638,0.05919148772954941,-0.034156158566474915,-0.1298580914735794,-0.006977904587984085,-0.01393967680633068,0.033844973891973495,0.1350298970937729,0.05838756635785103,0.2226438820362091,-0.053038738667964935,-0.34581294655799866,0.12556079030036926,-0.04870601370930672,0.08933621644973755,-0.14479604363441467,-0.07296708226203918,-0.08035704493522644,-0.09918223321437836,0.11989640444517136,0.04922613129019737,-0.04118761047720909,0.09049610048532486,-0.14127963781356812,-0.2809731364250183,-0.04155956581234932,-0.1248772144317627,0.04886596277356148,-0.08976735919713974,0.09042361378669739,0.02562740445137024,-0.18720342218875885,-0.06780478358268738,-0.019699975848197937,-0.0120645547285676,-0.032075315713882446,-0.09440439194440842,0.23830533027648926,-0.04045732319355011,-0.11699604988098145,0.035919904708862305,0.07622548937797546,0.2793036699295044,0.02752171829342842,0.02769305557012558,0.09304225444793701,-0.06909983605146408,0.11612959951162338,-0.28044524788856506,0.10248249769210815,0.2157575637102127,0.1466025859117508,0.07935141026973724,0.014116359874606133,-0.2032088339328766,0.033810559660196304,0.21609282493591309,-0.23310106992721558,0.20536012947559357,0.11032036691904068,0.010740778408944607,-0.029202068224549294,-0.11370471119880676,0.17759470641613007,0.07301035523414612,-0.13175813853740692,-0.1357221007347107,0.09507779777050018,-0.10465516895055771,-0.07081828266382217,0.08003797382116318,-0.15426760911941528,-0.21273395419120789,-0.2818438708782196,0.13892477750778198,0.3835059106349945,0.08997183293104172,-0.17818698287010193,0.0390106625854969,-0.086102694272995,-0.035976968705654144,0.002914106473326683,0.027823355048894882,-0.09857772290706635,-0.10555952787399292,-0.1372257024049759,0.06340841203927994,0.22780603170394897,-0.023933492600917816,-0.004994254559278488,0.22991225123405457,0.07837408035993576,-0.00823589414358139,-0.02748814970254898,0.11196036636829376,-0.17245778441429138,-0.04863778501749039,-0.08391707390546799,0.063053198158741,-0.004640350118279457,-0.08281327784061432,-0.08669359236955643,0.07213645428419113,-0.18432064354419708,0.14057950675487518,-0.0025935086887329817,-0.039622917771339417,-0.06691794097423553,0.03375627472996712,-0.15002334117889404,-0.056095197796821594,0.20665572583675385,-0.18938219547271729,0.19306860864162445,0.14369475841522217,0.06741070747375488,0.11940854787826538,0.0835542231798172,0.06694484502077103,0.03480213135480881,0.018708311021327972,-0.2051217257976532,-0.09010010212659836,0.11056444048881531,-0.05019275099039078,-0.041237011551856995,0.048560574650764465
1,-0.1503848433494568,0.09320219606161118,0.03665897995233536,-0.00619659386575222,-0.07132551074028015,-0.06760279834270477,-0.0660291314125061,-0.07486046850681305,0.10690321028232574,-0.03886496275663376,0.1567392200231552,-0.008574912324547768,-0.24395212531089783,0.01296845730394125,0.07243827730417252,0.11264816671609879,-0.17898371815681458,-0.062370337545871735,-0.19088472425937653,-0.09886062145233154,-0.06148997321724892,0.03073778748512268,0.03131924942135811,-0.006251477636396885,-0.11635523289442062,-0.32541364431381226,-0.08433346450328827,-0.026216592639684677,0.058998700231313705,-0.03222779929637909,0.04261777922511101,0.048864156007766724,-0.13156062364578247,-0.06457746028900146,0.06624391674995422,0.11684997379779816,-0.09325836598873138,-0.08851678669452667,0.22541005909442902,0.011140014976263046,-0.14666788280010223,-0.013991471379995346,0.05777378007769585,0.206771582365036,0.2914070785045624,0.060524214059114456,-0.01251932606101036,-0.03429039940237999,0.09892313927412033,-0.23460856080055237,0.022334743291139603,0.16930031776428223,0.07395251840353012,0.10150886327028275,0.0907389223575592,-0.19992533326148987,0.06504850834608078,0.12773635983467102,-0.15843448042869568,0.018829289823770523,-0.0003438107669353485,-0.20419201254844666,-0.010720867663621902,-0.01256390567868948,0.11135382205247879,0.0726546049118042,-0.08068306744098663,-0.10431894659996033,0.14541001617908478,-0.13472843170166016,-0.01171375997364521,0.06453554332256317,-0.12527894973754883,-0.18953846395015717,-0.31746092438697815,0.00638989731669426,0.3839409053325653,0.13809899985790253,-0.12775683403015137,-0.0069811102002859116,0.04002634435892105,-0.12085898220539093,0.010847961530089378,0.12446216493844986,-0.11077897995710373,-0.16130855679512024,-0.08000946789979935,0.04273059964179993,0.16903896629810333,0.03106471709907055,-0.04637850075960159,0.1682731658220291,-0.029416359961032867,0.03683098405599594,0.014027485623955727,0.04692399874329567,-0.1346985101699829,-0.04689372330904007,-0.04791839048266411,-0.07616173475980759,0.11965089291334152,-0.13859626650810242,0.02494536153972149,0.12164513766765594,-0.1478872448205948,0.17199689149856567,-0.011250440031290054,0.02818610891699791,0.01783694326877594,-0.020756397396326065,-0.02561281993985176,0.02925233170390129,0.2123519331216812,-0.1616344004869461,0.21428647637367249,0.24563811719417572,-0.050274357199668884,0.13656117022037506,0.06369515508413315,0.07575733214616776,-0.031373340636491776,0.0770234614610672,-0.17484435439109802,-0.08726092427968979,-0.07956072688102722,0.004921337589621544,0.08163941651582718,0.07422685623168945
2,-0.066462442278862,0.13472126424312592,0.055014729499816895,-0.029519861564040184,-0.003993492107838392,-0.0036569698713719845,-0.10444265604019165,-0.07478435337543488,0.18970037996768951,-0.15460875630378723,0.2657385468482971,0.0705142691731453,-0.21746885776519775,-0.13351193070411682,0.08666642010211945,0.1525455266237259,-0.24293923377990723,-0.08835820853710175,-0.10299959778785706,-0.07663128525018692,-0.0009415936656296253,-0.009841958992183208,0.07567369937896729,0.05856529250741005,-0.08791838586330414,-0.39358970522880554,-0.06487324088811874,-0.14926327764987946,0.005586736835539341,-0.1770641803741455,-0.10699806362390518,-0.035125672817230225,-0.17900103330612183,-0.10124072432518005,-0.014607630670070648,-0.012669313699007034,-0.014498545788228512,-0.02528475597500801,0.17956124246120453,0.033161647617816925,-0.1314644068479538,0.0621340237557888,-0.0033078761771321297,0.21589840948581696,0.23894470930099487,0.11336887627840042,0.015013480558991432,-0.05864875763654709,0.1428201049566269,-0.2269802987575531,0.05426765978336334,0.17265044152736664,0.09101717919111252,0.030978456139564514,0.10267364978790283,-0.1981658637523651,-0.02010251209139824,0.08006573468446732,-0.0916660726070404,0.056432709097862244,0.051731325685977936,-0.060661621391773224,0.014724294655025005,0.047224387526512146,0.2035810947418213,0.06232139468193054,-0.1083473339676857,-0.05028703063726425,0.10522007942199707,-0.04368114471435547,-0.015629587695002556,-0.01048138178884983,-0.1794334501028061,-0.2351554036140442,-0.25505828857421875,0.05857917293906212,0.345199316740036,0.19003471732139587,-0.194635808467865,0.0009874911047518253,-0.16073231399059296,0.008951081894338131,0.06777927279472351,0.06876876950263977,-0.05258611589670181,-0.08517960458993912,-0.08488322049379349,0.05378039926290512,0.11096201092004776,0.04196080565452576,-0.022906022146344185,0.20511482656002045,-0.04210096225142479,0.06408810615539551,-0.004095320124179125,0.009276267141103745,-0.1483970433473587,-0.022191859781742096,-0.15885747969150543,-0.04910041391849518,-0.004851946607232094,-0.022903453558683395,-0.01682703197002411,0.11614498496055603,-0.19372951984405518,0.07162359356880188,0.004252203740179539,-0.022875329479575157,-0.005536176729947329,0.11476882547140121,-0.09090530127286911,-0.05900130048394203,0.06710737943649292,-0.21930472552776337,0.23563595116138458,0.2777663469314575,0.03537441045045853,0.16221395134925842,0.06883948296308517,0.05762219801545143,-0.01614685356616974,-0.026649486273527145,-0.16585911810398102,-0.09373834729194641,0.03330029174685478,0.07028235495090485,0.07826454937458038,-0.006209717132151127
